id	wikidata_id	entity_types	source	targets	source_locale	target_locale
Q6316745_0	Q6316745	['Person', 'Fictional entity']	Is the Fairy Godmother a villain or a hero in Shrek?	[{'translation': 'Ist die Fee Patin ein Bösewicht oder ein Held in Shrek?', 'mention': 'Fee Patin'}, {'translation': 'Ist die Fee Patin in Shrek eine Bösewichtin oder eine Heldin?', 'mention': 'Fee Patin'}, {'translation': 'Ist die Fee Patin eine Bösewichtin oder eine Heldin in Shrek?', 'mention': 'Fee Patin'}]	en	de
Q6316745_1	Q6316745	['Person', 'Fictional entity']	What role does the Fairy Godmother play in the Shrek movies?	[{'translation': 'Welche Rolle spielt die Fee Patin in den Shrek-Filmen?', 'mention': 'Fee Patin'}]	en	de
Q6316745_2	Q6316745	['Person', 'Fictional entity']	What magical powers does the Fairy Godmother have in Shrek?	[{'translation': 'Welche magischen Kräfte hat die Fee Patin in Shrek?', 'mention': 'Fee Patin'}]	en	de
Q634325_0	Q634325	['Movie']	Who are the main actors in The Rare Breed?	[{'translation': 'Wer sind die Hauptdarsteller in Rancho River?', 'mention': 'Rancho River'}]	en	de
Q634325_1	Q634325	['Movie']	What is the genre of the film called The Rare Breed?	[{'translation': 'Was ist das Genre des Films namens Rancho River?', 'mention': 'Rancho River'}]	en	de
Q634325_2	Q634325	['Movie']	When was the movie The Rare Breed released?	[{'translation': 'Wann wurde der Film Rancho River veröffentlicht?', 'mention': 'Rancho River'}, {'translation': 'Wann wurde der Film Rancho River veröffentlich?', 'mention': 'Rancho River'}]	en	de
Q639184_0	Q639184	['Fictional entity']	What is the name of the leader of the Seven Dwarfs?	[{'translation': 'Wie heißt der Anführer der Sieben Zwerge?', 'mention': 'Sieben Zwerge'}, {'translation': 'Wie heißt der Anführer der sieben Zwerge?', 'mention': 'sieben Zwerge'}]	en	de
Q639184_1	Q639184	['Fictional entity']	Who are the Seven Dwarfs in Snow White?	[{'translation': 'Wer sind die sieben Zwerge in Schneewittchen?', 'mention': 'Sieben Zwerge'}]	en	de
Q639184_2	Q639184	['Fictional entity']	In the story Snow White, what is the occupation of the Seven Dwarfs?	[{'translation': 'Welchen Beruf haben die sieben Zwerge in der Geschichte Schneewittchen?', 'mention': 'Sieben Zwerge'}, {'translation': 'Welche Tätigkeit haben die sieben Zwerge in Schneewittchen?', 'mention': 'die sieben Zwerge'}]	en	de
Q652046_0	Q652046	['Place of worship']	How old is the Muhammad Ali Mosque?	[{'translation': 'Wie alt ist die Muhammad-Ali-Moschee?', 'mention': 'Muhammad-Ali-Moschee'}]	en	de
Q652046_1	Q652046	['Place of worship']	What type of place is the Muhammad Ali Mosque?	[{'translation': 'Welche Art von Ort ist die Muhammad-Ali-Moschee?', 'mention': 'Muhammad-Ali-Moschee'}, {'translation': 'Was für ein Ort ist die Muhammad-Ali-Moschee?', 'mention': 'Muhammad-Ali-Moschee'}]	en	de
Q652046_2	Q652046	['Place of worship']	What is the significance of the Muhammad Ali Mosque?	[{'translation': 'was ist die Signifikanz von der Muhammad-Ali-Moschee?', 'mention': 'Muhammad-Ali-Moschee'}, {'translation': 'Welche Bedeutung hat die Muhammad-Ali-Moschee?', 'mention': 'Muhammad-Ali-Moschee'}, {'translation': 'Was ist die Bedeutung der Muhammad-Ali-Moschee?', 'mention': 'Muhammad-Ali-Moschee'}]	en	de
Q6553565_0	Q6553565	['Musical work']	How many movements are there in the Trumpet Concerto?	[{'translation': 'Wie viele Sätze gibt es im Trompetenkonzert?', 'mention': 'Trompetenkonzert'}, {'translation': 'Wie viele Bewegungen gibt es im Trompetenkonzert E-Dur?', 'mention': 'Trompetenkonzert E-Dur'}, {'translation': 'Wie viele Sätze hat das Trompetenkonzert?', 'mention': 'Trompetenkonzert'}, {'translation': 'Wie viele Sätze hat das Trompetenkonzert E-Dur?', 'mention': 'Trompetenkonzert E-Dur'}]	en	de
Q6553565_1	Q6553565	['Musical work']	What type of musical work is the Trumpet Concerto?	[{'translation': 'Welche Art von musikalischem Werk ist das Trompetenkonzert?', 'mention': 'Trompetenkonzert'}, {'translation': 'Welche Art von musikalischer Arbeit ist das Trompetenkonzert E-Dur?', 'mention': 'Trompetenkonzert E-Dur'}, {'translation': 'Welche Art von musikalischem Werk ist das Trompetenkonzert E-Dur?', 'mention': 'Trompetenkonzert E-Dur'}]	en	de
Q6553565_2	Q6553565	['Musical work']	When was the Trumpet Concerto composed?	[{'translation': 'Wann wurde das Trompetenkonzert komponiert?', 'mention': 'Trompetenkonzert'}, {'translation': 'Wann wurde das Trompetenkonzert E-Dur komponiert?', 'mention': 'Trompetenkonzert E-Dur'}]	en	de
Q664500_0	Q664500	['Musical work']	How would you describe Arnold Schoenberg's cantata A Survivor from Warsaw?	[{'translation': 'Wie würden Sie Arnold Schönbergs Kantate Ein Überlebender aus Warschau beschreiben?', 'mention': 'Ein Überlebender aus Warschau'}, {'translation': 'Wie würden Sie Arnold Schoenbergs Kantate Ein Überlebender aus Warschau beschreiben?', 'mention': 'Ein Überlebender aus Warschau'}]	en	de
Q664500_1	Q664500	['Musical work']	Who composed the musical work A Survivor from Warsaw?	[{'translation': 'Wer komponierte das musikalische Werk Ein Überlebender aus Warschau?', 'mention': 'Ein Überlebender aus Warschau'}]	en	de
Q664500_2	Q664500	['Musical work']	What is the genre of A Survivor from Warsaw?	[{'translation': 'Was ist das Genre von Ein Überlebender aus Warschau?', 'mention': 'Ein Überlebender aus Warschau'}]	en	de
Q669358_0	Q669358	['Musical work']	What is the genre of Beethoven's Violin Sonata No. 5?	[{'translation': 'Welches Genre hat Beethovens Violinsonate Nr. 5?', 'mention': 'Violinsonate Nr. 5'}, {'translation': 'Zu welcher Gattung gehört Beethovens Violinsonate Nr. 5?', 'mention': 'Violinsonate Nr. 5'}]	en	de
Q669358_1	Q669358	['Musical work']	Who composed the Violin Sonata No. 5?	[{'translation': 'Wer hat die Violinsonate Nr. 5 komponiert?', 'mention': 'Violinsonate Nr. 5'}, {'translation': 'Wer komponierte die Violinsonate Nr. 5?', 'mention': 'Violinsonate Nr. 5?'}]	en	de
Q669358_2	Q669358	['Musical work']	How many movements are there in Beethoven's Violin Sonata No. 5?	[{'translation': 'Wie viele Sätze hat Beethovens Violinsonate Nr. 5?', 'mention': 'Violinsonate Nr. 5'}, {'translation': 'Wie viele Sätze gibt es in Beethovens Violinsonate Nr. 5?', 'mention': 'Violinsonate Nr. 5'}]	en	de
Q6705257_0	Q6705257	['Artwork', 'Book']	How would you describe Lust, Caution?	[{'translation': 'Wie würden Sie Gefahr und Begierde beschreiben?', 'mention': 'Gefahr und Begierde'}]	en	de
Q6705257_1	Q6705257	['Artwork', 'Book']	Who is the author of the 1979 novel, Lust, Caution?	[{'translation': 'Wer ist der Autor des Romans Gefahr und Begierde aus dem Jahr 1979?', 'mention': 'Gefahr und Begierde'}]	en	de
Q6705257_2	Q6705257	['Artwork', 'Book']	What is the genre of Lust, Caution?	[{'translation': 'Was ist das Genre von Gefahr und Begierde?', 'mention': 'Gefahr und Begierde'}, {'translation': 'Zu welchem Genre gehört Gefahr und Begierde?', 'mention': 'Gefahr und Begierde'}]	en	de
Q687629_0	Q687629	['Landmark']	What type of hill is Batu Caves made of?	[{'translation': 'Aus welcher Art von Hügeln bestehen die Batu Caves?', 'mention': 'Batu Caves'}]	en	de
Q687629_1	Q687629	['Landmark']	What is the main feature of Batu Caves?	[{'translation': 'Was ist das Hauptmerkmal der Batu-Höhlen?', 'mention': 'Batu-Höhlen'}]	en	de
Q687629_2	Q687629	['Landmark']	Where can Batu Caves be found in Malaysia?	[{'translation': 'Wo gibt es Batu-Höhlen in Malaysia?', 'mention': 'Batu-Höhlen'}, {'translation': 'Wo befinden sich die Batu-Höhlen in Malaysia?', 'mention': 'Batu-Höhlen'}]	en	de
Q688919_0	Q688919	['Artwork']	Can you describe The Visit?	[{'translation': 'Können Sie Der Besuch der alten Dame beschreiben?', 'mention': 'Der Besuch der alten Dame'}, {'translation': 'Können Sie der Besuch der alten Dame beschreiben?', 'mention': 'Der Besuch der alten Dame'}]	en	de
Q688919_1	Q688919	['Artwork']	Who is the author of The Visit?	[{'translation': 'Wer ist der Autor von Der Besuch der alten Dame?', 'mention': 'Der Besuch der alten Dame'}, {'translation': 'Wer ist der Autor von der Besuch der alten Dame?', 'mention': 'Der Besuch der alten Dame'}]	en	de
Q688919_2	Q688919	['Artwork']	Is The Visit a tragicomic play?	[{'translation': 'Ist Der Besuch der alten Dame ein tragikomisches Stück?', 'mention': 'Der Besuch der alten Dame'}, {'translation': 'Ist der Besuch der alten Dame ein tragikomisches Stück?', 'mention': 'Der Besuch der alten Dame'}]	en	de
Q6945559_0	Q6945559	['Movie', 'TV series']	Can you recommend any similar movies or TV shows to My Ghost Story?	[{'translation': 'Können Sie ähnliche Filme oder Fernsehsendungen zu Übersinnliche Phänomene empfehlen?', 'mention': 'Übersinnliche Phänomene'}]	en	de
Q6945559_1	Q6945559	['Movie', 'TV series']	How many seasons does My Ghost Story have?	[{'translation': 'Wie viele Staffeln hat Übersinnliche Phänomene?', 'mention': 'Übersinnliche Phänomene'}]	en	de
Q6945559_2	Q6945559	['Movie', 'TV series']	Who are the main characters in My Ghost Story?	[{'translation': 'Wer sind die Hauptfiguren in Übersinnliche Phänomene?', 'mention': 'Übersinnliche Phänomene'}]	en	de
Q699448_0	Q699448	['Landmark', 'Artwork']	Who commissioned the creation of the Monument to the Battle of the Nations?	[{'translation': 'Wer hat die Schaffung des Völkerschlachtdenkmal in Auftrag gegeben?', 'mention': 'Völkerschlachtdenkmal'}, {'translation': 'Wer hat die Schaffung des Völkerschlachtdenkmals in Auftrag gegeben?', 'mention': 'Völkerschlachtdenkmals'}, {'translation': 'Wer hat die Errichtung des Völkerschlachtdenkmals in Auftrag gegeben?', 'mention': 'Völkerschlachtdenkmals'}]	en	de
Q699448_1	Q699448	['Landmark', 'Artwork']	Where is the Monument to the Battle of the Nations located in Germany?	[{'translation': 'Wo befindet sich das Völkerschlachtdenkmal in Deutschland?', 'mention': 'Völkerschlachtdenkmal'}, {'translation': 'Wo in Deutschland befindet sich das Völkerschlachtdenkmal?', 'mention': 'Völkerschlachtdenkmal'}]	en	de
Q699448_2	Q699448	['Landmark', 'Artwork']	When was the Monument to the Battle of the Nations constructed?	[{'translation': 'Wann wurde das Völkerschlachtdenkmal gebaut?', 'mention': 'Völkerschlachtdenkmal'}, {'translation': 'Wann wurde das Völkerschlachtdenkmal errichtet?', 'mention': 'Völkerschlachtdenkmal'}]	en	de
Q704973_0	Q704973	['Person']	Where did Theodoros II Palaiologos hold his position as despot?	[{'translation': 'Wo hatte Theodor II seine Position als Despot inne?', 'mention': 'Theodor II'}, {'translation': 'Wo hatte Theodor II. seine Position als Despot inne?', 'mention': 'Theodor II.'}]	en	de
Q704973_1	Q704973	['Person']	What role did Theodoros II Palaiologos have in Morea?	[{'translation': 'Welche Rolle spielte Theodor II in Morea?', 'mention': 'Theodor II'}, {'translation': 'Welche Rolle spielte Theodor II. in Morea?', 'mention': 'Theodor II.'}]	en	de
Q704973_2	Q704973	['Person']	When was Theodoros II Palaiologos active as despot?	[{'translation': 'Wann war Theodor II als Despot aktiv?', 'mention': 'Theodor II'}, {'translation': 'Wann war Theodor II. als Despot aktiv?', 'mention': 'Theodor II.'}]	en	de
Q7203254_0	Q7203254	['Book']	Can the Player's Handbook be used for multiple editions of Dungeons & Dragons?	[{'translation': 'Kann das Spielerhandbuch für mehrere Ausgaben von Dungeons & Dragons verwendet werden?', 'mention': 'Spielerhandbuch'}, {'translation': 'Kann das Spielerhandbuch für mehrere Editionen von Dungeons & Dragons verwendet werden?', 'mention': 'Spielerhandbuch'}]	en	de
Q7203254_1	Q7203254	['Book']	How does the Player's Handbook help players create and develop their characters?	[{'translation': 'Wie hilft das Spielerhandbuch den Spielern, ihre Charaktere zu erstellen und zu entwickeln?', 'mention': 'Spielerhandbuch'}, {'translation': 'Wie hilft das Spielerhandbuch den Spielern bei der Erstellung und Entwicklung ihrer Charaktere?', 'mention': 'Spielerhandbuch'}]	en	de
Q7203254_2	Q7203254	['Book']	What information does the Player's Handbook provide regarding spells and abilities for D&D players?	[{'translation': 'Welche Informationen bietet das Spielerhandbuch in Bezug auf Zaubersprüche und Fähigkeiten für D&D-Spieler?', 'mention': 'Spielerhandbuch'}, {'translation': 'Welche Informationen bietet das Spielerhandbuch zu Zaubersprüchen und Fähigkeiten für D&D-Spieler?', 'mention': 'Spielerhandbuch'}]	en	de
Q720984_0	Q720984	['Person']	Where was Theodotus of Byzantium from?	[{'translation': 'Woher kam Theodotus von Byzanz?', 'mention': 'Theodotus von Byzanz'}, {'translation': 'Woher stammte Theodotus von Byzanz?', 'mention': 'Theodotus von Byzanz'}]	en	de
Q720984_1	Q720984	['Person']	What was Theodotus of Byzantium known for?	[{'translation': 'Wofür war Theodotus von Byzanz bekannt?', 'mention': 'Theodotus von Byzanz'}]	en	de
Q720984_2	Q720984	['Person']	When did Theodotus of Byzantium live?	[{'translation': 'Wann lebte Theodotus von Byzanz?', 'mention': 'Theodotus von Byzanz'}, {'translation': 'Wann hat Theodotus von Byzanz gelebt?', 'mention': 'Theodotus von Byzanz'}]	en	de
Q7231687_0	Q7231687	['Artwork']	What type of artwork is Porterhouse Blue?	[{'translation': 'Welche Art von Kunstwerk ist Schwanenschmaus in Porterhouse?', 'mention': 'Schwanenschmaus in Porterhouse'}, {'translation': 'Welche Art von Werk ist Schwanenschmaus in Porterhouse?', 'mention': 'Schwanenschmaus in Porterhouse'}]	en	de
Q7231687_1	Q7231687	['Artwork']	Who is the author of Porterhouse Blue?	[{'translation': 'Wer ist der Autor von Schwanenschmaus in Porterhouse?', 'mention': 'Schwanenschmaus in Porterhouse'}]	en	de
Q7231687_2	Q7231687	['Artwork']	When was Porterhouse Blue published?	[{'translation': 'Wann wurde Schwanenschmaus in Porterhouse veröffentlicht?', 'mention': 'Schwanenschmaus in Porterhouse'}]	en	de
Q7268510_0	Q7268510	['Food']	Can quail meat be used as a substitute for other types of poultry in recipes?	[{'translation': 'Kann Wachtelfleisch als Ersatz für andere Geflügelarten in Rezepten verwendet werden?', 'mention': 'Wachtelfleisch'}, {'translation': 'Kann Wachtelfleisch als Ersatz für andere Geflügelsorten in Rezepten verwendet werden?', 'mention': 'Wachtelfleisch'}]	en	de
Q7268510_1	Q7268510	['Food']	What are the main nutritional benefits of consuming quail meat?	[{'translation': 'Was sind die wichtigsten ernährungsphysiologischen Vorteile des Verzehrs von Wachtelfleisch?', 'mention': 'Wachtelfleisch'}]	en	de
Q7268510_2	Q7268510	['Food']	Where is quail meat commonly consumed around the world?	[{'translation': 'Wo wird Wachtelfleisch auf der ganzen Welt häufig konsumiert?', 'mention': 'Wachtelfleisch'}, {'translation': 'Wo wird Wachtelfleisch weltweit am häufigsten verzehrt?', 'mention': 'Wachtelfleisch'}]	en	de
Q732949_0	Q732949	['Musical work']	Can you sing along to the suite Songs Without Words since there are no lyrics?	[{'translation': 'Kann man die Suite Lieder ohne Worte mitsingen, wenn es keinen Text gibt?', 'mention': 'Lieder ohne Worte'}, {'translation': 'Können Sie bei der Suite Lieder ohne Worte mitsingen, obwohl es keine Texte gibt?', 'mention': 'Lieder ohne Worte'}, {'translation': 'Kann man in der Suite Lieder ohne Worte mitsingen, weil es keinen Text gibt?', 'mention': 'Lieder ohne Worte'}, {'translation': 'Kannst du in der Suite Lieder ohne Worte mitsingen, da es keinen Text gibt?', 'mention': 'Lieder ohne Worte'}]	en	de
Q732949_1	Q732949	['Musical work']	Who composed the suite Songs Without Words?	[{'translation': 'Wer hat die Suite Lieder ohne Worte komponiert?', 'mention': 'Lieder ohne Worte'}, {'translation': 'Wer komponierte die Suite Lieder ohne Worte?', 'mention': 'Lieder ohne Worte'}]	en	de
Q732949_2	Q732949	['Musical work']	How many movements are there in the suite Songs Without Words?	[{'translation': 'Wie viele Sätze gibt es in der Suite Lieder ohne Worte?', 'mention': 'Lieder ohne Worte'}, {'translation': 'Wie viele Sätze hat die Suite Lieder ohne Worte?', 'mention': 'Lieder ohne Worte'}, {'translation': 'Wie viele Bewegungen gibt es in der Suite Lieder ohne Worte?', 'mention': 'Lieder ohne Worte'}]	en	de
Q735263_0	Q735263	['TV series']	What is the target audience for The Busy World of Richard Scarry?	[{'translation': 'Was ist die Zielgruppe von Egons bunte Welt?', 'mention': 'Egons bunte Welt'}, {'translation': 'Was ist die Zielgruppe für Egons bunte Welt?', 'mention': 'Egons bunte Welt'}]	en	de
Q735263_1	Q735263	['TV series']	How many seasons are there in The Busy World of Richard Scarry?	[{'translation': 'Wie viele Staffeln hat Egons bunte Welt?', 'mention': 'Egons bunte Welt'}, {'translation': 'Wie viele Staffeln gibt es in Egons bunte Welt?', 'mention': 'Egons bunte Welt'}]	en	de
Q735263_2	Q735263	['TV series']	What countries were involved in creating The Busy World of Richard Scarry?	[{'translation': 'Welche Länder waren an der Schaffung von Egons bunte Welt beteiligt?', 'mention': 'Egons bunte Welt'}]	en	de
Q7448655_0	Q7448655	['TV series']	When was the Selling Hitler TV series released?	[{'translation': 'Wann wurde die TV-Serie Hitler zu verkaufen veröffentlicht?', 'mention': 'Hitler zu verkaufen'}]	en	de
Q7448655_1	Q7448655	['TV series']	How many episodes are in the Selling Hitler TV series?	[{'translation': 'Wie viele Episoden gibt es in der TV-Serie Hitler zu verkaufen?', 'mention': 'Hitler zu verkaufen'}, {'translation': 'Wie viele Episoden hat die TV-Serie Hitler zu verkaufen?', 'mention': 'Hitler zu verkaufen'}]	en	de
Q7448655_2	Q7448655	['TV series']	Who are the main characters in Selling Hitler?	[{'translation': 'Wer sind die Hauptfiguren in Hitler zu verkaufen?', 'mention': 'Hitler zu verkaufen'}]	en	de
Q746666_0	Q746666	['Musical work']	Can you sing the chorus of the folk song Ring a Ring o' Roses?	[{'translation': 'Kannst du den Refrain des Volkslieds Ringelreihen singen?', 'mention': 'Ringelreihen'}, {'translation': 'Kannst du den Refrain des Volksliedes Ringelreihen singen?', 'mention': 'Ringelreihen'}]	en	de
Q746666_1	Q746666	['Musical work']	How many verses does the musical work Ring a Ring o' Roses typically have?	[{'translation': 'Wie viele Strophen hat das musikalische Werk Ringelreihen normalerweise?', 'mention': 'Ringelreihen'}, {'translation': 'Wie viele Verse hat das musikalische Werk Ringelreihen normalerweise?', 'mention': 'Ringelreihen'}]	en	de
Q746666_2	Q746666	['Musical work']	Is Ring a Ring o' Roses commonly performed at children's parties?	[{'translation': 'Wird Ringelreihen häufig auf Kinderpartys gespielt?', 'mention': 'Ringelreihen'}, {'translation': 'Wird Ringelreihen häufig auf Kinderpartys aufgeführt?', 'mention': 'Ringelreihen'}]	en	de
Q748125_0	Q748125	['Book']	Who are the main characters in the comic book album Asterix in Switzerland?	[{'translation': 'Wer sind die Hauptfiguren im Comic-Album Asterix bei den Schweizern?', 'mention': 'Asterix bei den Schweizern'}]	en	de
Q748125_1	Q748125	['Book']	What is the genre of the book Asterix in Switzerland?	[{'translation': 'Was ist das Genre des Buches Asterix bei den Schweizern?', 'mention': 'Asterix bei den Schweizern'}, {'translation': 'Zu welchem Genre gehört das Buch Asterix bei den Schweizern?', 'mention': 'Asterix bei den Schweizern'}]	en	de
Q748125_2	Q748125	['Book']	In what year was the comic book album Asterix in Switzerland first published?	[{'translation': 'In welchem Jahr wurde das Comic-Album Asterix bei den Schweizern zum ersten Mal veröffentlicht?', 'mention': 'Asterix bei den Schweizern'}]	en	de
Q76210_0	Q76210	['Book']	Which character plays a key role in The Blue Lotus?	[{'translation': 'Welcher Charakter spielt eine Schlüsselrolle in Der Blaue Lotos?', 'mention': 'Der Blaue Lotos'}]	en	de
Q76210_1	Q76210	['Book']	Who is the author of The Blue Lotus?	[{'translation': 'Wer ist der Autor von Der Blaue Lotos?', 'mention': 'Der Blaue Lotos'}]	en	de
Q76210_2	Q76210	['Book']	What is the main storyline of The Blue Lotus?	[{'translation': 'Was ist die Hauptgeschichte von Der Blaue Lotos?', 'mention': 'Der Blaue Lotos'}]	en	de
Q764962_0	Q764962	['Movie']	Who played the lead role in Somebody Up There Likes Me?	[{'translation': 'Wer spielte die Hauptrolle in Die Hölle ist in mir?', 'mention': 'Die Hölle ist in mir'}]	en	de
Q764962_1	Q764962	['Movie']	What year was Somebody Up There Likes Me released?	[{'translation': 'In welchem Jahr wurde Die Hölle ist in mir veröffentlicht?', 'mention': 'Die Hölle ist in mir'}]	en	de
Q764962_2	Q764962	['Movie']	What genre does the movie Somebody Up There Likes Me belong to?	[{'translation': 'Zu welchem Genre gehört der Film Die Hölle ist in mir?', 'mention': 'Die Hölle ist in mir'}]	en	de
Q7719237_0	Q7719237	['Artwork', 'Book']	Can The Book of Hours be considered a work of artwork?	[{'translation': 'Kann das Stundenbuch als Kunstwerk betrachtet werden?', 'mention': 'Das Stundenbuch'}, {'translation': 'Kann Das Stundenbuch als Kunstwerk angesehen werden?', 'mention': 'Das Stundenbuch'}, {'translation': 'Kann Das Stunden-Buch als Kunstwerk angesehen werden?', 'mention': 'Das Stunden-Buch'}]	en	de
Q7719237_1	Q7719237	['Artwork', 'Book']	Who is the author of The Book of Hours?	[{'translation': 'Wer ist der Autor von Das Stundenbuch?', 'mention': 'Das Stundenbuch'}, {'translation': 'Wer ist der Autor von Das Stunden-Buch?', 'mention': 'Das Stunden-Buch'}]	en	de
Q7719237_2	Q7719237	['Artwork', 'Book']	What genre does The Book of Hours belong to?	[{'translation': 'Zu welchem Genre gehört das Stundenbuch?', 'mention': 'Das Stundenbuch'}, {'translation': 'Zu welchem Genre gehört Das Stundenbuch?', 'mention': 'Das Stundenbuch'}, {'translation': 'Zu welchem Genre gehört Das Stunden-Buch?', 'mention': 'Das Stunden-Buch'}]	en	de
Q7734430_0	Q7734430	['Movie', 'TV series']	How long is the duration of the TV film The Flight That Fought Back?	[{'translation': 'Wie lange dauert der TV-Film Flug 93 – Angriff auf Amerika?', 'mention': 'Flug 93 – Angriff auf Amerika'}, {'translation': 'Wie lange dauert der TV-Film Flug 93 - Angriff auf Amerika?', 'mention': 'Flug 93 - Angriff auf Amerika'}, {'translation': 'Wie lange läuft der Fernsehfilm Flug 93 – Angriff auf Amerika?', 'mention': 'Flug 93 – Angriff auf Amerika'}]	en	de
Q7734430_1	Q7734430	['Movie', 'TV series']	What genre does the TV film The Flight That Fought Back belong to?	[{'translation': 'Zu welchem Genre gehört der TV-Film Flug 93 – Angriff auf Amerika?', 'mention': 'Flug 93 – Angriff auf Amerika'}, {'translation': 'Zu welchem Genre gehört der TV-Film Flug 93 - Angriff auf Amerika?', 'mention': 'Flug 93 - Angriff auf Amerika'}, {'translation': 'Zu welchem Genre gehört der Fernsehfilm Flug 93 – Angriff auf Amerika?', 'mention': 'Flug 93 – Angriff auf Amerika'}]	en	de
Q7734430_2	Q7734430	['Movie', 'TV series']	Who directed The Flight That Fought Back TV film?	[{'translation': 'Wer hat den TV-Film Flug 93 – Angriff auf Amerika inszeniert?', 'mention': 'Flug 93 – Angriff auf Amerika'}, {'translation': 'Wer hat den TV-Film Flug 93 - Angriff auf Amerika inszeniert?', 'mention': 'Flug 93 - Angriff auf Amerika'}, {'translation': 'Wer war Regisseur des Fernsehfilms Flug 93 – Angriff auf Amerika?', 'mention': 'Flug 93 – Angriff auf Amerika'}]	en	de
Q781942_0	Q781942	['TV series']	What were some of the featured topics in The Trials of Life?	[{'translation': 'Was waren einige der vorgestellten Themen in Spiele des Lebens?', 'mention': 'Spiele des Lebens'}, {'translation': 'Was waren einige der Themen, die in The Trials of Life behandelt wurden?', 'mention': 'The Trials of Life'}]	en	de
Q781942_1	Q781942	['TV series']	How many seasons were there in The Trials of Life?	[{'translation': 'Wie viele Staffeln gab es in Spiele des Lebens?', 'mention': 'Spiele des Lebens'}, {'translation': 'Wie viele Staffeln gab es in The Trials of Life?', 'mention': 'The Trials of Life'}]	en	de
Q781942_2	Q781942	['TV series']	Who hosted The Trials of Life TV series?	[{'translation': 'Wer moderierte die TV-Serie Spiele des Lebens?', 'mention': 'Spiele des Lebens'}, {'translation': 'Wer moderierte die TV-Serie The Trials of Life?', 'mention': 'The Trials of Life.'}]	en	de
Q795118_0	Q795118	['Book series', 'TV series']	Who wrote the Terra for Mars book series?	[{'translation': 'Wer hat die Buchreihe Terra Formars geschrieben?', 'mention': 'Terra Formars'}]	en	de
Q795118_1	Q795118	['Book series', 'TV series']	Who are the author and illustrator of the Terra for Mars manga series?	[{'translation': 'Wer ist der Autor und Illustrator der Manga-Serie Terra Formars?', 'mention': 'Terra Formars'}]	en	de
Q795118_2	Q795118	['Book series', 'TV series']	Is Terra for Mars based on a book series or a TV series?	[{'translation': 'Basiert Terra Formars auf einer Buchserie oder einer TV-Serie?', 'mention': 'Terra Formars'}, {'translation': 'Basiert Terra Formars auf einer Buch- oder einer TV-Serie?', 'mention': 'Terra Formars'}]	en	de
Q8028218_0	Q8028218	['Movie']	Who were the main actors in Without Consent?	[{'translation': 'Wer waren die Hauptakteure in Alptraum hinter verschlossenen Türen?', 'mention': 'Alptraum hinter verschlossenen Türen'}, {'translation': 'Wer waren die Hauptdarsteller in Alptraum hinter verschlossenen Türen?', 'mention': 'Alptraum hinter verschlossenen Türen'}]	en	de
Q8028218_1	Q8028218	['Movie']	What is the genre of the movie Without Consent?	[{'translation': 'Welches Genre hat der Film Alptraum hinter verschlossenen Türen?', 'mention': 'Alptraum hinter verschlossenen Türen'}, {'translation': 'Was ist das Genre des Films Alptraum hinter verschlossenen Türen?', 'mention': 'Alptraum hinter verschlossenen Türen'}]	en	de
Q8028218_2	Q8028218	['Movie']	How would you describe the plot of the movie Without Consent in one sentence?	[{'translation': 'Wie würden Sie die Handlung des Films Alptraum hinter verschlossenen Türen in einem Satz beschreiben?', 'mention': 'Alptraum hinter verschlossenen Türen'}]	en	de
Q8036410_0	Q8036410	['TV series']	What is the purpose of the TV series World War 1 in Colour?	[{'translation': 'Welchen Zweck erfüllt die Fernsehserie Der Erste Weltkrieg in Farbe?', 'mention': 'Der Erste Weltkrieg in Farbe'}, {'translation': 'Was ist der Zweck der TV-Serie Der Erste Weltkrieg in Farbe?', 'mention': 'Der Erste Weltkrieg in Farbe'}]	en	de
Q8036410_1	Q8036410	['TV series']	How many episodes are there in the TV series World War 1 in Colour?	[{'translation': 'Wie viele Episoden umfasst die Fernsehserie Der Erste Weltkrieg in Farbe?', 'mention': 'Der Erste Weltkrieg in Farbe'}, {'translation': 'Wie viele Episoden gibt es in der TV-Serie Der Erste Weltkrieg in Farbe?', 'mention': 'Der Erste Weltkrieg in Farbe'}]	en	de
Q8036410_2	Q8036410	['TV series']	Who narrates World War 1 in Colour?	[{'translation': 'Wer erzählt Der Erste Weltkrieg in Farbe?', 'mention': 'Der Erste Weltkrieg in Farbe'}]	en	de
Q80683677_0	Q80683677	['TV series']	How many seasons of Diary of a Future President have been released?	[{'translation': 'Wie viele Staffeln von Tagebuch einer zukünftigen Präsidentin wurden ausgestrahlt?', 'mention': 'Tagebuch einer zukünftigen Präsidentin'}, {'translation': 'Wie viele Staffeln von DTagebuch einer zukünftigen Präsidentin wurden bisher veröffentlicht?', 'mention': 'Tagebuch einer zukünftigen Präsidentin'}, {'translation': 'Wie viele Staffeln von Tagebuch einer zukünftigen Präsidentin wurden veröffentlicht?', 'mention': 'Tagebuch einer zukünftigen Präsidentin'}]	en	de
Q80683677_1	Q80683677	['TV series']	Who are the main characters in the TV series Diary of a Future President?	[{'translation': 'Wer sind die Hauptfiguren in der TV-Serie Tagebuch einer zukünftigen Präsidentin?', 'mention': 'Tagebuch einer zukünftigen Präsidentin'}, {'translation': 'Wer sind die Hauptfiguren in der Fernsehserie Tagebuch einer zukünftigen Präsidentin?', 'mention': 'Tagebuch einer zukünftigen Präsidentin'}]	en	de
