wikidata_id	entity_types	source	source_locale	target_locale	Named_Entity	Label	Also known as
Q664500	['Musical work']	Who composed the musical work A Survivor from Warsaw?	en	de	A Survivor from Warsaw	Ein Überlebender aus Warschau	A Survivor from Warsaw
Q664500	['Musical work']	What is the genre of A Survivor from Warsaw?	en	de	A Survivor from Warsaw	Ein Überlebender aus Warschau	A Survivor from Warsaw
Q669358	['Musical work']	What is the genre of Beethoven's Violin Sonata No. 5?	en	de	Violin Sonata No. 5	Violinsonate Nr. 5	Frühlingssonate; Violinsonate Nr. 5 in F-Dur, op. 24
Q669358	['Musical work']	Who composed the Violin Sonata No. 5?	en	de	Violin Sonata No. 5	Violinsonate Nr. 5	Frühlingssonate; Violinsonate Nr. 5 in F-Dur, op. 24
Q669358	['Musical work']	How many movements are there in Beethoven's Violin Sonata No. 5?	en	de	Violin Sonata No. 5	Violinsonate Nr. 5	Frühlingssonate; Violinsonate Nr. 5 in F-Dur, op. 24
Q6705257	['Artwork', 'Book']	How would you describe Lust, Caution?	en	de	Lust, Caution	Gefahr und Begierde	
Q6705257	['Artwork', 'Book']	Who is the author of the 1979 novel, Lust, Caution?	en	de	Lust, Caution	Gefahr und Begierde	
Q6705257	['Artwork', 'Book']	What is the genre of Lust, Caution?	en	de	Lust, Caution	Gefahr und Begierde	
Q687629	['Landmark']	What type of hill is Batu Caves made of?	en	de	Batu Caves	Batu-Höhlen	
Q687629	['Landmark']	What is the main feature of Batu Caves?	en	de	Batu Caves	Batu-Höhlen	
Q687629	['Landmark']	Where can Batu Caves be found in Malaysia?	en	de	Batu Caves	Batu-Höhlen	
Q688919	['Artwork']	Can you describe The Visit?	en	de	The Visit	Der Besuch der alten Dame	
Q688919	['Artwork']	Who is the author of The Visit?	en	de	The Visit	Der Besuch der alten Dame	
Q688919	['Artwork']	Is The Visit a tragicomic play?	en	de	The Visit	Der Besuch der alten Dame	
Q6945559	['Movie', 'TV series']	Can you recommend any similar movies or TV shows to My Ghost Story?	en	de	My Ghost Story	Übersinnliche Phänomene	
Q6945559	['Movie', 'TV series']	How many seasons does My Ghost Story have?	en	de	My Ghost Story	Übersinnliche Phänomene	
Q6945559	['Movie', 'TV series']	Who are the main characters in My Ghost Story?	en	de	My Ghost Story	Übersinnliche Phänomene	
Q699448	['Landmark', 'Artwork']	Who commissioned the creation of the Monument to the Battle of the Nations?	en	de	Monument to the Battle of the Nations	Völkerschlachtdenkmal	Völkerschlachtdenkmal Straße des 18. Oktober 100
Q699448	['Landmark', 'Artwork']	Where is the Monument to the Battle of the Nations located in Germany?	en	de	Monument to the Battle of the Nations	Völkerschlachtdenkmal	Völkerschlachtdenkmal Straße des 18. Oktober 100
Q699448	['Landmark', 'Artwork']	When was the Monument to the Battle of the Nations constructed?	en	de	Monument to the Battle of the Nations	Völkerschlachtdenkmal	Völkerschlachtdenkmal Straße des 18. Oktober 100
Q704973	['Person']	Where did Theodoros II Palaiologos hold his position as despot?	en	de	Theodoros II Palaiologos	Theodor II.	Theodoros II.
Q704973	['Person']	What role did Theodoros II Palaiologos have in Morea?	en	de	Theodoros II Palaiologos	Theodor II.	Theodoros II.
Q704973	['Person']	When was Theodoros II Palaiologos active as despot?	en	de	Theodoros II Palaiologos	Theodor II.	Theodoros II.
Q7203254	['Book']	Can the Player's Handbook be used for multiple editions of Dungeons & Dragons?	en	de	Player's Handbook	Spielerhandbuch	
Q7203254	['Book']	How does the Player's Handbook help players create and develop their characters?	en	de	Player's Handbook	Spielerhandbuch	
Q7203254	['Book']	What information does the Player's Handbook provide regarding spells and abilities for D&D players?	en	de	Player's Handbook	Spielerhandbuch	
Q720984	['Person']	Where was Theodotus of Byzantium from?	en	de	Theodotus of Byzantium	Theodotus von Byzanz	Theodotus der Gerber
Q720984	['Person']	What was Theodotus of Byzantium known for?	en	de	Theodotus of Byzantium	Theodotus von Byzanz	Theodotus der Gerber
Q720984	['Person']	When did Theodotus of Byzantium live?	en	de	Theodotus of Byzantium	Theodotus von Byzanz	Theodotus der Gerber
Q7231687	['Artwork']	What type of artwork is Porterhouse Blue?	en	de	Porterhouse Blue	Schwanenschmaus in Porterhouse	
Q7231687	['Artwork']	Who is the author of Porterhouse Blue?	en	de	Porterhouse Blue	Schwanenschmaus in Porterhouse	
Q7231687	['Artwork']	When was Porterhouse Blue published?	en	de	Porterhouse Blue	Schwanenschmaus in Porterhouse	
Q7268510	['Food']	Can quail meat be used as a substitute for other types of poultry in recipes?	en	de	quail meat	Wachtelfleisch	Wachtel
Q7268510	['Food']	What are the main nutritional benefits of consuming quail meat?	en	de	quail meat	Wachtelfleisch	Wachtel
Q7268510	['Food']	Where is quail meat commonly consumed around the world?	en	de	quail meat	Wachtelfleisch	Wachtel
Q732949	['Musical work']	Can you sing along to the suite Songs Without Words since there are no lyrics?	en	de	Songs Without Words	Lieder ohne Worte	
Q732949	['Musical work']	Who composed the suite Songs Without Words?	en	de	Songs Without Words	Lieder ohne Worte	
Q732949	['Musical work']	How many movements are there in the suite Songs Without Words?	en	de	Songs Without Words	Lieder ohne Worte	
Q735263	['TV series']	What is the target audience for The Busy World of Richard Scarry?	en	de	The Busy World of Richard Scarry	Egons bunte Welt	
Q735263	['TV series']	How many seasons are there in The Busy World of Richard Scarry?	en	de	The Busy World of Richard Scarry	Egons bunte Welt	
Q735263	['TV series']	What countries were involved in creating The Busy World of Richard Scarry?	en	de	The Busy World of Richard Scarry	Egons bunte Welt	
Q7448655	['TV series']	When was the Selling Hitler TV series released?	en	de	Selling Hitler	Hitler zu verkaufen	
Q7448655	['TV series']	How many episodes are in the Selling Hitler TV series?	en	de	Selling Hitler	Hitler zu verkaufen	
Q7448655	['TV series']	Who are the main characters in Selling Hitler?	en	de	Selling Hitler	Hitler zu verkaufen	
Q746666	['Musical work']	Can you sing the chorus of the folk song Ring a Ring o' Roses?	en	de	Ring Around the Rosie	Ringelreihen	Ringelreigen; Ringelreihe
Q746666	['Musical work']	How many verses does the musical work Ring a Ring o' Roses typically have?	en	de	Ring Around the Rosie	Ringelreihen	Ringelreigen; Ringelreihe
Q746666	['Musical work']	Is Ring a Ring o' Roses commonly performed at children's parties?	en	de	Ring Around the Rosie	Ringelreihen	Ringelreigen; Ringelreihe
Q748125	['Book']	Who are the main characters in the comic book album Asterix in Switzerland?	en	de	Asterix in Switzerland	Asterix bei den Schweizern	
Q748125	['Book']	What is the genre of the book Asterix in Switzerland?	en	de	Asterix in Switzerland	Asterix bei den Schweizern	
Q748125	['Book']	In what year was the comic book album Asterix in Switzerland first published?	en	de	Asterix in Switzerland	Asterix bei den Schweizern	
Q76210	['Book']	Which character plays a key role in The Blue Lotus?	en	de	The Blue Lotus	Der Blaue Lotos	
Q76210	['Book']	Who is the author of The Blue Lotus?	en	de	The Blue Lotus	Der Blaue Lotos	
Q76210	['Book']	What is the main storyline of The Blue Lotus?	en	de	The Blue Lotus	Der Blaue Lotos	
Q764962	['Movie']	Who played the lead role in Somebody Up There Likes Me?	en	de	Somebody Up There Likes Me	Die Hölle ist in mir	
Q764962	['Movie']	What year was Somebody Up There Likes Me released?	en	de	Somebody Up There Likes Me	Die Hölle ist in mir	
Q764962	['Movie']	What genre does the movie Somebody Up There Likes Me belong to?	en	de	Somebody Up There Likes Me	Die Hölle ist in mir	
Q7719237	['Artwork', 'Book']	Can The Book of Hours be considered a work of artwork?	en	de	The Book of Hours	Das Stunden-Buch	Das Stundenbuch
Q7719237	['Artwork', 'Book']	Who is the author of The Book of Hours?	en	de	The Book of Hours	Das Stunden-Buch	Das Stundenbuch
Q7719237	['Artwork', 'Book']	What genre does The Book of Hours belong to?	en	de	The Book of Hours	Das Stunden-Buch	Das Stundenbuch
Q7734430	['Movie', 'TV series']	How long is the duration of the TV film The Flight That Fought Back?	en	de	The Flight That Fought Back	Flug 93 – Angriff auf Amerika	
Q7734430	['Movie', 'TV series']	What genre does the TV film The Flight That Fought Back belong to?	en	de	The Flight That Fought Back	Flug 93 – Angriff auf Amerika	
Q7734430	['Movie', 'TV series']	Who directed The Flight That Fought Back TV film?	en	de	The Flight That Fought Back	Flug 93 – Angriff auf Amerika	
Q781942	['TV series']	What were some of the featured topics in The Trials of Life?	en	de	The Trials of Life	Spiele des Lebens	
Q781942	['TV series']	How many seasons were there in The Trials of Life?	en	de	The Trials of Life	Spiele des Lebens	
Q781942	['TV series']	Who hosted The Trials of Life TV series?	en	de	The Trials of Life	Spiele des Lebens	
Q795118	['Book series', 'TV series']	Who wrote the Terra for Mars book series?	en	de	Terra for Mars	Terra Formars	
Q795118	['Book series', 'TV series']	Who are the author and illustrator of the Terra for Mars manga series?	en	de	Terra for Mars	Terra Formars	
Q795118	['Book series', 'TV series']	Is Terra for Mars based on a book series or a TV series?	en	de	Terra for Mars	Terra Formars	
Q8028218	['Movie']	Who were the main actors in Without Consent?	en	de	Without Consent	Alptraum hinter verschlossenen Türen	
Q8028218	['Movie']	What is the genre of the movie Without Consent?	en	de	Without Consent	Alptraum hinter verschlossenen Türen	
Q8028218	['Movie']	How would you describe the plot of the movie Without Consent in one sentence?	en	de	Without Consent	Alptraum hinter verschlossenen Türen	
Q8036410	['TV series']	What is the purpose of the TV series World War 1 in Colour?	en	de	World War 1 in Colour	Der Erste Weltkrieg in Farbe	
Q8036410	['TV series']	How many episodes are there in the TV series World War 1 in Colour?	en	de	World War 1 in Colour	Der Erste Weltkrieg in Farbe	
Q8036410	['TV series']	Who narrates World War 1 in Colour?	en	de	World War 1 in Colour	Der Erste Weltkrieg in Farbe	
Q80683677	['TV series']	How many seasons of Diary of a Future President have been released?	en	de	Diary of a Future President	Tagebuch einer zukünftigen Präsidentin	Diary of a Future President
Q80683677	['TV series']	Who are the main characters in the TV series Diary of a Future President?	en	de	Diary of a Future President	Tagebuch einer zukünftigen Präsidentin	Diary of a Future President
Q80683677	['TV series']	What is the premise of Diary of a Future President?	en	de	Diary of a Future President	Tagebuch einer zukünftigen Präsidentin	Diary of a Future President
Q818405	['Food']	What type of plant is used to obtain linseed oil?	en	de	linseed oil	Leinöl	Leinsamenöl; Rohleinöl
Q818405	['Food']	Where does linseed oil come from?	en	de	linseed oil	Leinöl	Leinsamenöl; Rohleinöl
Q818405	['Food']	What color is linseed oil?	en	de	linseed oil	Leinöl	Leinsamenöl; Rohleinöl
Q826495	['Movie', 'TV series']	Is The Curse of King Tut's Tomb based on a true story?	en	de	The Curse of King Tut's Tomb	King Tut – Der Fluch des Pharao	The Curse of King Tut's Tomb; King Tut; King Tut - Der Fluch des Pharao; Tutanchamun – Der Fluch des Pharao
Q826495	['Movie', 'TV series']	Who directed the 2006 television film The Curse of King Tut's Tomb?	en	de	The Curse of King Tut's Tomb	King Tut – Der Fluch des Pharao	The Curse of King Tut's Tomb; King Tut; King Tut - Der Fluch des Pharao; Tutanchamun – Der Fluch des Pharao
Q826495	['Movie', 'TV series']	What is the subject matter of the movie The Curse of King Tut's Tomb?	en	de	The Curse of King Tut's Tomb	King Tut – Der Fluch des Pharao	The Curse of King Tut's Tomb; King Tut; King Tut - Der Fluch des Pharao; Tutanchamun – Der Fluch des Pharao
Q848397	['Landmark', 'Artwork']	How long has the Maiden's Tower been standing at the entrance of the Bosphorus?	en	de	Maiden's Tower	Leanderturm	Kiz Kulesi; Mädchenturm
Q848397	['Landmark', 'Artwork']	Is the Maiden's Tower an artwork or a lighthouse?	en	de	Maiden's Tower	Leanderturm	Kiz Kulesi; Mädchenturm
Q848397	['Landmark', 'Artwork']	What is the significance of the Maiden's Tower at the southern entrance of the Bosphorus?	en	de	Maiden's Tower	Leanderturm	Kiz Kulesi; Mädchenturm
Q852032	['Place of worship']	Is the Burana Tower still used for religious ceremonies?	en	de	Burana Tower	Burana-Turm	
Q852032	['Place of worship']	How tall is the Burana Tower?	en	de	Burana Tower	Burana-Turm	
Q852032	['Place of worship']	What was the purpose of building the Burana Tower?	en	de	Burana Tower	Burana-Turm	
Q853847	['Fictional entity', 'Person']	Is Tinker Bell a person or a fictional entity?	en	de	Tinker Bell	Glöckchen	Klingklang; Tinkerbell; Naseweis
Q853847	['Fictional entity', 'Person']	What fictional world does Tinker Bell belong to?	en	de	Tinker Bell	Glöckchen	Klingklang; Tinkerbell; Naseweis
Q853847	['Fictional entity', 'Person']	Who created Tinker Bell?	en	de	Tinker Bell	Glöckchen	Klingklang; Tinkerbell; Naseweis
Q86920	['Book']	How are text files created and edited?	en	de	text file	Textdatei	.txt; Textfile
Q86920	['Book']	How is a text file different from other computer files?	en	de	text file	Textdatei	.txt; Textfile
Q86920	['Book']	What kind of content can be found in a text file?	en	de	text file	Textdatei	.txt; Textfile
Q887438	['Person']	When did Dmitry Shcherbachev serve as a general?	en	de	Dmitry Shcherbachev	Dmitri Grigorjewitsch Schtscherbatschow	
Q887438	['Person']	What is Dmitry Shcherbachev known for?	en	de	Dmitry Shcherbachev	Dmitri Grigorjewitsch Schtscherbatschow	
Q887438	['Person']	Where is Dmitry Shcherbachev from?	en	de	Dmitry Shcherbachev	Dmitri Grigorjewitsch Schtscherbatschow	
Q888136	['Movie']	Is The Tale of the Princess Kaguya based on a Japanese folktale?	en	de	The Tale of the Princess Kaguya	Die Legende der Prinzessin Kaguya	Kaguya-hime no Monogatari; Kaguyahime no Monogatari; Die Legende von Prinzessin Kaguya
Q888136	['Movie']	Who directed The Tale of the Princess Kaguya?	en	de	The Tale of the Princess Kaguya	Die Legende der Prinzessin Kaguya	Kaguya-hime no Monogatari; Kaguyahime no Monogatari; Die Legende von Prinzessin Kaguya
Q888136	['Movie']	When was The Tale of the Princess Kaguya released?	en	de	The Tale of the Princess Kaguya	Die Legende der Prinzessin Kaguya	Kaguya-hime no Monogatari; Kaguyahime no Monogatari; Die Legende von Prinzessin Kaguya
Q896699	['Place of worship']	What architectural style is Kamp Abbey known for?	en	de	Kamp Abbey	Kloster Kamp	Kloster Camp; Abtei Kamp
Q896699	['Place of worship']	What is the historical significance of Kamp Abbey?	en	de	Kamp Abbey	Kloster Kamp	Kloster Camp; Abtei Kamp
Q896699	['Place of worship']	Is Kamp Abbey still an active place of worship?	en	de	Kamp Abbey	Kloster Kamp	Kloster Camp; Abtei Kamp
Q896891	['TV series']	What kind of program is The Ray Bradbury Theater?	en	de	The Ray Bradbury Theater	Bradburys Gruselkabinett	The Ray Bradbury Theater; Ray Bradburys Gruseltheater
Q896891	['TV series']	Is The Ray Bradbury Theater a TV series?	en	de	The Ray Bradbury Theater	Bradburys Gruselkabinett	The Ray Bradbury Theater; Ray Bradburys Gruseltheater
Q896891	['TV series']	How would you describe The Ray Bradbury Theater?	en	de	The Ray Bradbury Theater	Bradburys Gruselkabinett	The Ray Bradbury Theater; Ray Bradburys Gruseltheater
Q9056689	['Food']	Are there any gluten-free options for alphabet pasta?	en	de	alphabet pasta	Buchstabennudeln	
Q9056689	['Food']	How do you cook alphabet pasta?	en	de	alphabet pasta	Buchstabennudeln	
Q9056689	['Food']	Can you use alphabet pasta in soups?	en	de	alphabet pasta	Buchstabennudeln	
Q911720	['Place of worship']	Who can visit the Yeni Eminönü Mosque?	en	de	New Mosque	Neue Moschee	Yeni Camii
Q911720	['Place of worship']	What is the purpose of the Yeni Eminönü Mosque?	en	de	New Mosque	Neue Moschee	Yeni Camii
Q911720	['Place of worship']	How would you describe the Yeni Eminönü Mosque?	en	de	New Mosque	Neue Moschee	Yeni Camii
Q915851	['Place of worship']	Who are the key figures associated with the history of Lal Masjid?	en	de	Lal Masjid	Rote Moschee	Lal Masjid; Lal-Masjid-Moschee
Q915851	['Place of worship']	How old is Lal Masjid, the famous mosque in Pakistan?	en	de	Lal Masjid	Rote Moschee	Lal Masjid; Lal-Masjid-Moschee
Q915851	['Place of worship']	What are some notable features of Lal Masjid?	en	de	Lal Masjid	Rote Moschee	Lal Masjid; Lal-Masjid-Moschee
Q924424	['Artwork']	How would you describe the style of writing in Discourses on Livy?	en	de	Discourses on Livy	Discorsi sopra la prima deca di Tito Livio	
Q924424	['Artwork']	What is the genre of Discourses on Livy?	en	de	Discourses on Livy	Discorsi sopra la prima deca di Tito Livio	
Q931519	['Fictional entity']	What is the significance of the Battle of the Pelennor Fields in the overall story?	en	de	Battle of the Pelennor Fields	Schlacht auf dem Pelennor	
Q931519	['Fictional entity']	Which characters actively participate in the Battle of the Pelennor Fields?	en	de	Battle of the Pelennor Fields	Schlacht auf dem Pelennor	
Q931519	['Fictional entity']	How does the outcome of the Battle of the Pelennor Fields impact the fate of Middle-earth?	en	de	Battle of the Pelennor Fields	Schlacht auf dem Pelennor	
Q944780	['Book']	How can a single-board computer be programmed and what programming languages are commonly used?	en	de	single-board computer	Einplatinencomputer	Einplatinen-Rechner; EPAC; SBC; Single-Board-Computer; Einplatinen-Computer; Single Board Computer; Single-Board Computer; Einplatinenrechner
Q944780	['Book']	What are some popular applications and uses for single-board computers?	en	de	single-board computer	Einplatinencomputer	Einplatinen-Rechner; EPAC; SBC; Single-Board-Computer; Einplatinen-Computer; Single Board Computer; Single-Board Computer; Einplatinenrechner
Q944780	['Book']	What are the main components and specifications to consider when selecting a single-board computer?	en	de	single-board computer	Einplatinencomputer	Einplatinen-Rechner; EPAC; SBC; Single-Board-Computer; Einplatinen-Computer; Single Board Computer; Single-Board Computer; Einplatinenrechner
Q947641	['Person']	Which country is Prince George of Yugoslavia associated with?	en	de	Prince George of Yugoslavia	Georg von Serbien	
Q947641	['Person']	What is Prince George of Yugoslavia's nationality?	en	de	Prince George of Yugoslavia	Georg von Serbien	
Q947641	['Person']	What is Prince George of Yugoslavia's royal title?	en	de	Prince George of Yugoslavia	Georg von Serbien	
Q948372	['Artwork', 'Book']	Can you provide a brief description of Ursula K. Le Guin's City of Illusions?	en	de	City of Illusions	Stadt der Illusionen	
Q948372	['Artwork', 'Book']	Who is the author of the 1967 book City of Illusions?	en	de	City of Illusions	Stadt der Illusionen	
Q948372	['Artwork', 'Book']	What type of artwork is associated with the City of Illusions?	en	de	City of Illusions	Stadt der Illusionen	
Q949916	['Fictional entity', 'Person']	Which famous cartoon show features Yogi Bear as one of its main characters?	en	de	Yogi Bear	Yogi Bär	Yogibär
Q949916	['Fictional entity', 'Person']	What is the main occupation of Yogi Bear?	en	de	Yogi Bear	Yogi Bär	Yogibär
Q949916	['Fictional entity', 'Person']	In which fictional national park does Yogi Bear reside?	en	de	Yogi Bear	Yogi Bär	Yogibär
Q953395	['Food']	What are the potential health benefits of consuming Manuka honey?	en	de	Manuka honey	Manuka-Honig	Manukahonig
Q953395	['Food']	How is Manuka honey different from other types of honey?	en	de	Manuka honey	Manuka-Honig	Manukahonig
Q953395	['Food']	Where is Manuka honey produced?	en	de	Manuka honey	Manuka-Honig	Manukahonig
Q962330	['Food']	Are pig jaws typically seasoned or marinated before cooking?	en	de	pig jaw	Schweinebacke	Fettbacke; Schweinsbacke; Schweinsbäckchen; Backenfleisch
Q962330	['Food']	Are pig jaws commonly used in any specific cuisines or dishes?	en	de	pig jaw	Schweinebacke	Fettbacke; Schweinsbacke; Schweinsbäckchen; Backenfleisch
Q962330	['Food']	Can pig jaws be used to make bone broth or stock?	en	de	pig jaw	Schweinebacke	Fettbacke; Schweinsbacke; Schweinsbäckchen; Backenfleisch
Q962445	['Landmark']	Where can the Patriarch Ponds be found?	en	de	Patriarch Ponds	Patriarchenteiche	
Q962445	['Landmark']	What is the primary function of the Patriarch Ponds?	en	de	Patriarch Ponds	Patriarchenteiche	
Q962445	['Landmark']	How would you describe the Patriarch Ponds in one word?	en	de	Patriarch Ponds	Patriarchenteiche	
Q981135	['TV series']	Which network aired Tarzan: The Epic Adventures?	en	de	Tarzan: The Epic Adventures	Tarzan – Die Rückkehr	
Q981135	['TV series']	Who played the role of Tarzan in Tarzan: The Epic Adventures?	en	de	Tarzan: The Epic Adventures	Tarzan – Die Rückkehr	
Q981135	['TV series']	How many seasons were there in Tarzan: The Epic Adventures?	en	de	Tarzan: The Epic Adventures	Tarzan – Die Rückkehr	
Q99954618	['TV series']	Where was Dead Mountain filmed?	en	de	Dead Mountain	Djatlow-Pass – Tod im Schnee	Перевал Дятлова; Pereval Dyatlova
Q99954618	['TV series']	Who are the main characters in Dead Mountain?	en	de	Dead Mountain	Djatlow-Pass – Tod im Schnee	Перевал Дятлова; Pereval Dyatlova
Q99954618	['TV series']	When does the first episode of Dead Mountain air?	en	de	Dead Mountain	Djatlow-Pass – Tod im Schnee	Перевал Дятлова; Pereval Dyatlova
